VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
WP0AA2Y14R,King,Kirkland,WA,98033,2024,PORSCHE,TAYCAN,1,3,0,48,255217259,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603
WP0AD2Y13R,Pierce,Tacoma,WA,98402,2024,PORSCHE,TAYCAN,1,3,0,27,257593220,POINT (-122.44131 47.25207),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061400
WP1AE2AY7M,Kitsap,Bainbridge Island,WA,98110,2021,PORSCHE,CAYENNE,2,2,16,23,167373286,POINT (-122.5235781 47.6293323),PUGET SOUND ENERGY INC,53035090902
WA1M2BFZ9R,King,Sammamish,WA,98074,2024,AUDI,Q4,1,3,0,45,257922101,POINT (-122.0313266 47.6285782),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316
JA3215H44G,King,Seattle,WA,98118,2016,MITSUBISHI,I-MIEV,1,1,62,37,244857266,POINT (-122.28339 47.549285),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011802
YSMFE3KA2R,Walla Walla,Walla Walla,WA,99362,2024,POLESTAR,PS2,1,3,0,16,260678407,POINT (-118.34332 46.063985),PACIFICORP,53071920702
WA13ABGE5L,Snohomish,Mukilteo,WA,98275,2020,AUDI,E-TRON SPORTBACK,1,1,218,21,128687177,POINT (-122.299965 47.94171),PUGET SOUND ENERGY INC,53061042005
WP0BA2Y18P,Pierce,Lakewood,WA,98499,2023,PORSCHE,TAYCAN,1,3,0,28,229965655,POINT (-122.5181098 47.1712579),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071902
WBAJA9C08L,King,Kirkland,WA,98034,2020,BMW,530E,2,2,20,45,245723278,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022605
WBA8E1C34H,King,Seattle,WA,98103,2017,BMW,330E,2,2,14,46,348418164,POINT (-122.34301 47.659185),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001800
5YJSA1BC1D,King,Bellevue,WA,98005,2013,TESLA,MODEL S,1,1,208,48,121379373,POINT (-122.16085 47.624515),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023702
SALWV2RY6L,King,Bellevue,WA,98004,2020,LAND ROVER,RANGE ROVER SPORT,2,2,19,48,4745422,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001
KMHC05LH6K,Snohomish,Edmonds,WA,98026,2019,HYUNDAI,IONIQ,1,1,124,21,167322298,POINT (-122.335685 47.80372),PUGET SOUND ENERGY INC,53061042003
4JGDA6DB7H,King,Renton,WA,98058,2017,MERCEDES-BENZ,GLE-CLASS,2,2,10,11,350195716,POINT (-122.1298876 47.4451257),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029304
JTDACACU0R,Lewis,Chehalis,WA,98532,2024,TOYOTA,PRIUS PRIME,2,1,39,20,259860597,POINT (-122.96692 46.66113),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 1 OF LEWIS COUNTY,53041971100
WP0AD2A72G,Snohomish,Mukilteo,WA,98275,2016,PORSCHE,PANAMERA,2,2,15,21,230404380,POINT (-122.299965 47.94171),PUGET SOUND ENERGY INC,53061041301
WBY8P2C09L,Jefferson,Port Ludlow,WA,98365,2020,BMW,I3,1,1,153,24,135087382,POINT (-122.6872285 47.9281524),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950302
WAUBHBFW9N,Pierce,Milton,WA,98354,2022,AUDI,RS E-TRON GT,1,3,0,30,207023778,POINT (-122.31774 47.246525),BONNEVILLE POWER ADMINISTRATION||CITY OF MILTON - (WA)|CITY OF TACOMA - (WA),53053070703
1G1RF6E43C,Spokane,Spokane,WA,99217,2012,CHEVROLET,VOLT,2,1,35,4,102447432,POINT (-117.357575 47.68465),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010204
WA1J2BFZ5N,Thurston,Olympia,WA,98513,2022,AUDI,Q4,1,3,0,2,216599001,POINT (-122.817545 46.98876),PUGET SOUND ENERGY INC,53067012331
WMEFK9BA2J,Clark,Washougal,WA,98671,2018,SMART,EQ FORTWO,1,1,58,18,254569101,POINT (-122.35465 45.58359),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040513
YV4BR00Z1N,King,Seattle,WA,98105,2022,VOLVO,XC90,2,2,18,46,186993474,POINT (-122.319115 47.66132),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004101
7JRBK0FP6M,Snohomish,Marysville,WA,98271,2021,VOLVO,S60,2,2,22,38,192595714,POINT (-122.1713847 48.10433),PUGET SOUND ENERGY INC,53061940001
KM8KNDDF7R,King,Bellevue,WA,98007,2024,HYUNDAI,IONIQ 5,1,3,0,48,258781414,POINT (-122.147385 47.599975),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023603
1FMCU0KZ0M,Whatcom,Bellingham,WA,98226,2021,FORD,ESCAPE,2,1,38,40,176430446,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000804
7JRH60FK9R,Clallam,Sequim,WA,98382,2024,VOLVO,S60,2,1,41,24,255005838,POINT (-123.105015 48.08125),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009001702
WVWKP7AUXF,Clark,Camas,WA,98607,2015,VOLKSWAGEN,E-GOLF,1,1,83,14,282178564,POINT (-122.405565 45.59009),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040511
KM8KNDDFXR,King,Seattle,WA,98115,2024,HYUNDAI,IONIQ 5,1,3,0,46,257431835,POINT (-122.3185 47.67949),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033004102
WVWPR7AU7H,Kitsap,Bainbridge Island,WA,98110,2017,VOLKSWAGEN,E-GOLF,1,1,125,23,349611454,POINT (-122.5235781 47.6293323),PUGET SOUND ENERGY INC,53035090901
3MW39FF00P,King,Seattle,WA,98125,2023,BMW,330E,2,2,22,46,235906380,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000601
5LMTJ5DZ0P,King,Woodinville,WA,98072,2023,LINCOLN,CORSAIR,2,2,28,45,240252064,POINT (-122.151665 47.75855),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032311
1FADP3R49J,Whitman,Pullman,WA,99163,2018,FORD,FOCUS,1,1,100,9,179159186,POINT (-117.17912 46.730885),AVISTA CORP,53075000601
JTJKKCFZ5R,King,Kirkland,WA,98034,2024,LEXUS,NX,2,1,37,1,253820101,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022201
3FA6P0SU7L,Snohomish,Snohomish,WA,98296,2020,FORD,FUSION,2,2,26,44,103611567,POINT (-122.15134 47.8851158),PUGET SOUND ENERGY INC,53061052119
WA1L2BFZ8N,Snohomish,Lake Stevens,WA,98258,2022,AUDI,Q4,1,3,0,44,220601202,POINT (-122.112265 48.0047),PUGET SOUND ENERGY INC,53061052606
WP0BA2Y17P,King,Woodinville,WA,98072,2023,PORSCHE,TAYCAN,1,3,0,45,253649714,POINT (-122.151665 47.75855),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032327
WP1AE2A28J,Mason,Lilliwaup,WA,98555,2018,PORSCHE,CAYENNE,2,2,14,35,474396849,POINT (-123.06963 47.50073),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045960201
KMHC75LDXJ,Snohomish,Edmonds,WA,98026,2018,HYUNDAI,IONIQ,2,2,29,32,305879416,POINT (-122.335685 47.80372),PUGET SOUND ENERGY INC,53061050800
KNDCM3LD5M,Island,Langley,WA,98260,2021,KIA,NIRO,2,2,26,10,152526664,POINT (-122.408015 48.03557),PUGET SOUND ENERGY INC,53029971900
2C4RC1H75K,Pierce,Lakewood,WA,98499,2019,CHRYSLER,PACIFICA,2,1,32,29,101109921,POINT (-122.5181098 47.1712579),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071807
YV4BR0DM9J,Clark,Camas,WA,98607,2018,VOLVO,XC60,2,2,17,14,192219114,POINT (-122.405565 45.59009),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040511
WBAJA9C09L,King,Sammamish,WA,98074,2020,BMW,530E,2,2,20,41,177627635,POINT (-122.0313266 47.6285782),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032217
W1KCG5FB9P,Pierce,Tacoma,WA,98422,2023,MERCEDES-BENZ,EQS-CLASS SEDAN,1,3,0,27,235211518,POINT (-122.38578 47.28971),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940008
7JRH60FZXN,Island,Langley,WA,98260,2022,VOLVO,S60,2,1,41,10,216791025,POINT (-122.408015 48.03557),PUGET SOUND ENERGY INC,53029971900
WP0CA2A13F,King,Hunts Point,WA,98004,2015,PORSCHE,918,2,2,12,48,100479039,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100
5YJXCAE40L,Pierce,Bonney Lake,WA,98391,2020,TESLA,MODEL X,1,1,289,31,113165447,POINT (-122.183805 47.18062),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070313
KMHC65LD8J,King,Bellevue,WA,98007,2018,HYUNDAI,IONIQ,2,2,29,41,202088953,POINT (-122.147385 47.599975),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023604
3GNKDCRJ7R,Pierce,Buckley,WA,98321,2024,CHEVROLET,BLAZER EV,1,3,0,31,260769267,POINT (-122.029685 47.161465),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070207
WBY8P8C02L,Benton,Richland,WA,99354,2020,BMW,I3,2,1,126,8,125746799,POINT (-119.28753 46.29747),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010100
WA12ABGE8M,Whatcom,Bellingham,WA,98226,2021,AUDI,E-TRON SPORTBACK,1,3,0,42,168450593,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000803
WA11AAGEXM,Pierce,Tacoma,WA,98405,2021,AUDI,E-TRON SPORTBACK,1,1,218,27,131399677,POINT (-122.45153 47.251135),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061700
YV4H60DP7P,Okanogan,Winthrop,WA,98862,2023,VOLVO,XC60,2,1,35,12,230665452,POINT (-120.1774093 48.4741766),"OKANOGAN COUNTY ELEC COOP, INC",53047970900
WMEFK9BA7J,Snohomish,Marysville,WA,98270,2018,SMART,EQ FORTWO,1,1,58,38,140147836,POINT (-122.17673 48.05542),PUGET SOUND ENERGY INC,53061052904
WA1L2BFZ2N,Benton,Richland,WA,99352,2022,AUDI,Q4,1,3,0,8,220646590,POINT (-119.2952071 46.272495),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010810
YV4BR00ZXN,King,Mercer Island,WA,98040,2022,VOLVO,XC90,2,2,18,41,195404002,POINT (-122.2377542 47.582905),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024301
SALWR4RY9M,King,Auburn,WA,98001,2021,LAND ROVER,RANGE ROVER SPORT,2,2,19,30,145573200,POINT (-122.2849393 47.3384055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030405
SJAAJ2ZV6M,Snohomish,Mukilteo,WA,98275,2021,BENTLEY,BENTAYGA,2,2,17,21,156626242,POINT (-122.299965 47.94171),PUGET SOUND ENERGY INC,53061042005
WAUDJBFW4P,Grays Harbor,Hoquiam,WA,98550,2023,AUDI,E-TRON GT,1,3,0,24,234958223,POINT (-123.8868787 46.9805308),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY,53027001400
1FTZR0813Y,Whatcom,Everson,WA,98247,2000,FORD,RANGER,1,1,58,42,8650316,POINT (-122.3582814 48.9098139),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010201
YV4H60DP4R,Skagit,Anacortes,WA,98221,2024,VOLVO,XC60,2,1,35,40,260927635,POINT (-122.615305 48.501275),PUGET SOUND ENERGY INC,53057940301
SADHC2S13K,Whatcom,Bellingham,WA,98229,2019,JAGUAR,I-PACE,1,1,234,40,132395658,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
WBY8P6C51K,Stevens,Loon Lake,WA,99148,2019,BMW,I3,1,1,153,7,478044206,POINT (-117.63454 48.05954),NO KNOWN ELECTRIC UTILITY SERVICE,53065951301
WP0AD2A71F,Whatcom,Bellingham,WA,98226,2015,PORSCHE,PANAMERA,2,2,15,42,100643938,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073940002
5LMYJ8XY8L,King,Pacific,WA,98047,2020,LINCOLN,AVIATOR,2,2,21,30,148567282,POINT (-122.2509349 47.25013),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030901
3FMTK3R40P,King,Woodinville,WA,98072,2023,FORD,MUSTANG MACH-E,1,3,0,45,257611308,POINT (-122.151665 47.75855),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032311
WA1E2BFY8N,Snohomish,Snohomish,WA,98296,2022,AUDI,Q5,2,2,23,1,207797957,POINT (-122.15134 47.8851158),PUGET SOUND ENERGY INC,53061052108
YV4BR0CM7M,Clark,Vancouver,WA,98682,2021,VOLVO,XC90,2,2,18,17,135250328,POINT (-122.5146473 45.67862),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040604
1FMCU0KZ6M,King,Seattle,WA,98104,2021,FORD,ESCAPE,2,1,38,37,180324896,POINT (-122.329075 47.6018),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009100
WAUAHBFW0N,King,Covington,WA,98042,2022,AUDI,RS E-TRON GT,1,3,0,47,170689144,POINT (-122.111625 47.36078),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032007
WBY2Z2C57F,Pierce,Gig Harbor,WA,98335,2015,BMW,I8,2,2,14,26,304315112,POINT (-122.5835454 47.3234488),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072408
ZACPDFDWXR,Kitsap,Port Orchard,WA,98366,2024,DODGE,HORNET,2,1,32,26,260623191,POINT (-122.639265 47.5373),PUGET SOUND ENERGY INC,53035092600
1G1RE6E43C,King,Seattle,WA,98107,2012,CHEVROLET,VOLT,2,1,35,43,212246639,POINT (-122.37815 47.66866),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004800
KNDCR3LF4R,Thurston,Lacey,WA,98503,2024,KIA,NIRO,2,1,33,22,257757622,POINT (-122.8285 47.03646),PUGET SOUND ENERGY INC,53067011300
JA4T5UA9BP,Pierce,Tacoma,WA,98409,2023,MITSUBISHI,OUTLANDER,2,1,38,29,238696076,POINT (-122.47913 47.2198),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053062600
KMHC75LH7K,Thurston,Olympia,WA,98501,2019,HYUNDAI,IONIQ,1,2,29,22,208971129,POINT (-122.89692 47.043535),PUGET SOUND ENERGY INC,53067011721
5YJSA4H43F,King,Enumclaw,WA,98022,2015,TESLA,MODEL S,1,1,208,31,100705076,POINT (-121.98953 47.20347),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031502
WMEEK9AA4E,San Juan,Lopez Island,WA,98261,2014,SMART,FORTWO ELECTRIC DRIVE,1,1,68,40,275051388,POINT (-122.9109264 48.5262809),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960501
WBA33AG04N,Thurston,Olympia,WA,98501,2022,BMW,530E,2,2,18,35,211183913,POINT (-122.89692 47.043535),PUGET SOUND ENERGY INC,53067011722
KMHCX5LD4L,Kitsap,Bainbridge Island,WA,98110,2020,HYUNDAI,IONIQ,2,2,29,23,138281629,POINT (-122.5235781 47.6293323),PUGET SOUND ENERGY INC,53035090901
2C4RC1L77H,Thurston,Olympia,WA,98501,2017,CHRYSLER,PACIFICA,2,1,33,35,329224178,POINT (-122.89692 47.043535),PUGET SOUND ENERGY INC,53067011722
WA1F2BFY9P,Snohomish,Woodinville,WA,98072,2023,AUDI,Q5 E,2,2,23,1,220264355,POINT (-122.151665 47.75855),PUGET SOUND ENERGY INC,53061051912
YV4ED3GK4P,Pierce,Tacoma,WA,98445,2023,VOLVO,C40,1,3,0,29,240057366,POINT (-122.40872 47.165675),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||ELMHURST MUTUAL POWER & LIGHT CO|PENINSULA LIGHT COMPANY,53053071306
WP0BA2Y14M,King,Bothell,WA,98011,2021,PORSCHE,TAYCAN,1,3,0,1,182547837,POINT (-122.20578 47.762405),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021804
KMHE54L27H,King,Auburn,WA,98001,2017,HYUNDAI,SONATA,2,2,27,30,197243721,POINT (-122.2849393 47.3384055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029805
KMHM34AC3R,Pierce,University Place,WA,98466,2024,HYUNDAI,IONIQ 6,1,3,0,28,260780747,POINT (-122.537565 47.231645),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072310
WA1L2BFZ1R,Whatcom,Bellingham,WA,98225,2024,AUDI,Q4,1,3,0,40,259415705,POINT (-122.486115 48.761615),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001102
ZACPDFDW0R,Clark,Washougal,WA,98671,2024,DODGE,HORNET,2,1,32,18,256191568,POINT (-122.35465 45.58359),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040510
YV4BR0PM6J,King,Auburn,WA,98002,2018,VOLVO,XC90,2,2,19,47,348984492,POINT (-122.222855 47.305065),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030501
7JRH60FT5P,Snohomish,Snohomish,WA,98296,2023,VOLVO,S60,2,1,41,44,233326404,POINT (-122.15134 47.8851158),PUGET SOUND ENERGY INC,53061052121
YV1BK0EP1M,Kitsap,Bainbridge Island,WA,98110,2021,VOLVO,V60,2,2,22,23,148283530,POINT (-122.5235781 47.6293323),PUGET SOUND ENERGY INC,53035091002
WBY2Z2C57G,Whatcom,Bellingham,WA,98226,2016,BMW,I8,2,2,14,42,133856530,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000102
WP1AH2AY4P,Walla Walla,Walla Walla,WA,99362,2023,PORSCHE,CAYENNE,2,2,14,16,255429989,POINT (-118.34332 46.063985),PACIFICORP,53071920902
2C4RC1H71K,Pierce,Lakewood,WA,98499,2019,CHRYSLER,PACIFICA,2,1,32,29,350302242,POINT (-122.5181098 47.1712579),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071807
YV4H60DP5N,Skagit,Anacortes,WA,98221,2022,VOLVO,XC60,2,1,35,40,207232168,POINT (-122.615305 48.501275),NO KNOWN ELECTRIC UTILITY SERVICE,53057950100
VCF1ZBU22P,Spokane,Greenacres,WA,99016,2023,FISKER,OCEAN,1,3,0,9,258032029,POINT (-117.1407 47.673675),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013300
1G1RA6S53K,Clark,La Center,WA,98629,2019,CHEVROLET,VOLT,2,1,53,20,3191604,POINT (-122.6706246 45.8662548),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040202
W1N9M1DB2P,King,Seattle,WA,98115,2023,MERCEDES-BENZ,EQB-CLASS,1,3,0,46,238807404,POINT (-122.3185 47.67949),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002200
WAUTPBF20M,Snohomish,Stanwood,WA,98292,2021,AUDI,A7,2,2,24,10,187107518,POINT (-122.3684051 48.2414921),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053201
KL8CK6S02E,Pierce,University Place,WA,98466,2014,CHEVROLET,SPARK,1,1,82,28,151938909,POINT (-122.537565 47.231645),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072311
W1N9M1DB1P,Snohomish,Lynnwood,WA,98037,2023,MERCEDES-BENZ,EQB-CLASS,1,3,0,32,240643609,POINT (-122.297265 47.84182),PUGET SOUND ENERGY INC,53061051602
W1N9M0KB9N,Snohomish,Bothell,WA,98021,2022,MERCEDES-BENZ,EQB-CLASS,1,3,0,1,244371088,POINT (-122.179458 47.802589),PUGET SOUND ENERGY INC,53061051938
7JRBR0FM0N,King,Bellevue,WA,98007,2022,VOLVO,S60,2,2,22,48,205035967,POINT (-122.147385 47.599975),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023000
5YJ3E1EBBJ,Yakima,Selah,WA,98942,2018,TESLA,MODEL 3,1,1,215,15,221259888,POINT (-120.54188 46.654175),PACIFICORP,53077003200
7JRH60FJ8R,Pierce,Spanaway,WA,98387,2024,VOLVO,S60,2,1,41,2,257807826,POINT (-122.435115 47.1045),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073133
WA12AAGE5M,Benton,Richland,WA,99352,2021,AUDI,E-TRON SPORTBACK,1,1,218,8,185471128,POINT (-119.2952071 46.272495),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010811
WA1L2BFZ4N,King,Bellevue,WA,98007,2022,AUDI,Q4,1,3,0,48,219731781,POINT (-122.147385 47.599975),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023603
5LMTJ5DZ5P,Pierce,Spanaway,WA,98387,2023,LINCOLN,CORSAIR,2,2,28,29,244731357,POINT (-122.435115 47.1045),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053071416
4JGDM2DB5P,Pierce,Tacoma,WA,98409,2023,MERCEDES-BENZ,EQS-CLASS SUV,1,3,0,29,240292524,POINT (-122.47913 47.2198),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053062902
LREKK5RX5J,Skagit,Mount Vernon,WA,98273,2018,CADILLAC,CT6,2,1,31,40,475617803,POINT (-122.338975 48.41333),PUGET SOUND ENERGY INC,53057951900
KNDJX3AE0F,King,Redmond,WA,98052,2015,KIA,SOUL,1,1,93,45,129036764,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032322
WP0AD2A73E,Pierce,South Hill,WA,98373,2014,PORSCHE,PANAMERA,2,2,15,25,168293443,POINT (-122.2987976 47.13795),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||ELMHURST MUTUAL POWER & LIGHT CO|PENINSULA LIGHT COMPANY,53053071307
WA1AAAGE7P,King,Renton,WA,98058,2023,AUDI,E-TRON,1,3,0,11,224233712,POINT (-122.1298876 47.4451257),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031909
KNDC3DLC6R,Grant,Mattawa,WA,99349,2024,KIA,EV6,1,3,0,13,257784320,POINT (-119.901675 46.7377996),PUD NO 2 OF GRANT COUNTY,53025011406
5YJSA4H47F,Whatcom,Bellingham,WA,98229,2015,TESLA,MODEL S,1,1,208,40,240602239,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000902
WBY2Z2C53H,Grant,Ephrata,WA,98823,2017,BMW,I8,2,2,14,13,109865990,POINT (-119.55513 47.31936),PUD NO 2 OF GRANT COUNTY,53025010401
WBY2Z2C51F,Spokane,Spokane,WA,99223,2015,BMW,I8,2,2,14,6,186427349,POINT (-117.369705 47.62637),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063003900
WA1F2BFY4P,King,Woodinville,WA,98072,2023,AUDI,Q5 E,2,2,23,45,230189221,POINT (-122.151665 47.75855),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032311
LREKK5RX8J,Pierce,Puyallup,WA,98371,2018,CADILLAC,CT6,2,1,31,25,128459754,POINT (-122.299155 47.19178),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073408
JTJHKCFZ9P,Snohomish,Monroe,WA,98272,2023,LEXUS,NX,2,1,37,39,228169091,POINT (-121.972215 47.85674),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061052207
YSMEG3KA5P,Kittitas,Easton,WA,98925,2023,POLESTAR,PS2,1,3,0,13,218245317,POINT (-121.1761632 47.24106),PUGET SOUND ENERGY INC,53037975201
5YJXCAE40H,King,Auburn,WA,98092,2017,TESLA,MODEL X,1,1,200,47,226154610,POINT (-122.1820969 47.3198995),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031605
WA1VCBGE1N,King,Kirkland,WA,98033,2022,AUDI,E-TRON,1,3,0,48,226164606,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022701
7JRH60FZ4N,King,Seattle,WA,98104,2022,VOLVO,S60,2,1,41,37,219020840,POINT (-122.329075 47.6018),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009300
WA1G2AFY9P,Whatcom,Bellingham,WA,98229,2023,AUDI,Q5 E,2,2,23,40,233294148,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000902
5YJXCDE47M,Island,Clinton,WA,98236,2021,TESLA,MODEL X,1,3,0,10,137469244,POINT (-122.359364 47.9796552),PUGET SOUND ENERGY INC,53029972000
1GYKPPRK6R,Whatcom,Bellingham,WA,98229,2024,CADILLAC,LYRIQ,1,3,0,40,252314331,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000803
JA3215H4XG,Benton,Kennewick,WA,99338,2016,MITSUBISHI,I-MIEV,1,1,62,8,204304124,POINT (-119.1973001 46.1911488),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010815
WA1VCBGE4N,King,Woodinville,WA,98072,2022,AUDI,E-TRON,1,3,0,45,207380309,POINT (-122.151665 47.75855),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032326
5YJRE1A16B,Island,Camano Island,WA,98282,2011,TESLA,ROADSTER,1,1,245,10,124819334,POINT (-122.5310901 48.2192797),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971700
